weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
1,d_43,1.2999001,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.349,1.3801,1.3801,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,1.3957,2.4709001,2.4709001,3.9036,85.050903,85.050903,85.2239,85.2239,85.2239,85.2239,85.2239,85.2239,85.2239,85.2239,85.2239,85.2239,86.440697,88.410698,100,100,100,100
2,d_43,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,1.3881,2.6224999,2.6224999,4.0823998,84.476601,84.476601,84.732903,84.732903,84.732903,84.732903,84.732903,84.732903,84.732903,84.732903,84.732903,84.732903,85.832397,87.846497,100,100,100,100
3,d_43,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,1.3584,2.5255001,2.5255001,4.1448002,84.941597,84.941597,85.149498,85.149498,85.149498,85.149498,85.149498,85.149498,85.149498,85.149498,85.149498,85.166199,86.315102,88.2799,100,100,100,100
4,d_43,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,1.6745,2.9368999,2.9368999,4.3754001,84.569099,84.569099,84.826698,84.935997,84.935997,84.967003,84.967003,84.967003,84.967003,84.984802,84.984802,84.984802,86.296402,88.309303,100,100,100,100
5,d_43,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,1.7124,3.0439999,3.0439999,4.6889,84.622803,84.622803,84.900703,84.900703,84.900703,84.900703,84.900703,84.900703,84.900703,84.914101,84.914101,84.914101,86.303902,88.292397,100,100,100,100
6,d_43,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,1.1291,2.0258,2.0258,3.4686999,85.3442,85.3442,85.503998,85.503998,85.503998,85.503998,85.503998,85.503998,85.503998,85.503998,85.503998,85.503998,86.648201,88.526703,100,100,100,100
0,d_44,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,3.0114,3.7314,3.7314,76.686798,85.215599,85.256104,98.996803,98.996803,98.996803,100,100,100,100,100,100,100,100,100,100,100
1,d_44,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.1317,3.4024999,4.0808001,4.0808001,76.4347,85.018204,85.080902,98.832397,98.872803,98.872803,99.976303,99.976303,100,100,100,100,100,100,100,100,100
2,d_44,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.6293001,2.7528,3.4554999,3.4554999,75.999901,84.638901,84.7509,98.705002,98.786797,98.786797,99.926102,99.926102,100,100,100,100,100,100,100,100,100
3,d_44,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.7202001,2.8348,3.5425999,3.5425999,75.603401,84.251999,84.3358,98.758003,98.812897,98.812897,99.9459,99.9459,100,100,100,100,100,100,100,100,100
4,d_44,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.6292,3.7725999,4.4352999,4.4352999,74.760597,83.823196,84.216599,98.448997,98.647697,98.647697,99.785004,99.785004,100,100,100,100,100,100,100,100,100
5,d_44,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.2426,4.3699002,5.1142998,5.1142998,75.026299,84.186401,84.3218,98.711403,98.773399,98.773399,99.935501,99.935501,100,100,100,100,100,100,100,100,100
6,d_44,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.0796001,3.2449,3.9574001,3.9574001,76.543404,85.2239,85.2239,98.971397,98.971397,98.971397,100,100,100,100,100,100,100,100,100,100,100
0,d_45,48.381599,49.008801,49.008801,49.008801,49.008801,49.008801,49.0154,49.0154,49.0154,49.0154,49.0154,49.0154,49.0154,49.0154,49.0154,49.0154,49.042301,49.048199,49.048199,49.048199,49.048199,49.048199,49.048199,49.048199,49.048199,49.411999,49.411999,49.751801,49.751801,49.757999,49.911201,49.911201,49.911201,49.962299,49.962299,50.071098,50.071098,50.071098,50.1413,51.742901,52.3265,52.932999,53.038101,56.585602,86.591797,86.805,87.535896,87.980797,89.311699,89.5019,89.649399,97.854797,97.917801,97.917801,97.949203,99.223801,99.737801,99.797501,99.843399,100
1,d_45,54.023701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.564701,54.844002,54.844002,55.117199,55.117199,55.117199,55.234699,55.234699,55.234699,55.2528,55.2528,55.3297,55.3297,55.3297,55.389599,57.1311,57.616402,58.283401,58.422901,62.111801,87.289101,87.466904,88.223701,88.673897,89.984703,90.182297,90.316597,98.208,98.236298,98.236298,98.242699,99.303902,99.747299,99.799698,99.8601,100
2,d_45,49.5961,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.054501,50.335602,50.335602,50.606602,50.606602,50.606602,50.716801,50.716801,50.716801,50.738098,50.738098,50.823799,50.823799,50.823799,50.878101,52.5877,53.083099,53.738602,53.8559,57.452599,87.168404,87.356003,88.127098,88.528397,89.8293,90.025101,90.175797,98.241302,98.296799,98.296799,98.332298,99.368797,99.795799,99.839203,99.850998,100
3,d_45,50.3069,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.800201,50.8083,50.8083,50.8083,50.8083,50.8083,50.8083,50.8083,50.8083,51.0742,51.0742,51.344299,51.344299,51.344299,51.457802,51.457802,51.457802,51.481201,51.481201,51.5765,51.5765,51.5765,51.651901,53.402302,53.863201,54.416199,54.535999,58.1138,86.653503,86.911697,87.703598,88.203903,89.544197,89.712303,89.869003,98.243103,98.2752,98.2752,98.315697,99.317497,99.736,99.796898,99.847,100
4,d_45,52.666401,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.192299,53.496899,53.496899,53.8069,53.8069,53.8069,53.946899,53.946899,53.946899,53.9785,53.986099,54.069599,54.069599,54.069599,54.133801,55.884602,56.360802,56.928902,57.039902,60.710201,86.136703,86.558701,87.339897,87.916801,89.276497,89.4617,89.606499,97.998001,98.054703,98.054703,98.097397,99.276604,99.768402,99.815903,99.851097,100
5,d_45,53.747799,54.456299,54.4659,54.4659,54.4659,54.4659,54.478401,54.478401,54.478401,54.478401,54.478401,54.478401,54.478401,54.478401,54.478401,54.478401,54.504601,54.5135,54.5135,54.5135,54.5135,54.5135,54.5135,54.5135,54.5135,54.950001,54.950001,55.349701,55.349701,55.349701,55.5098,55.518501,55.518501,55.576599,55.576599,55.715,55.715,55.715,55.792,57.507198,58.026402,58.636501,58.7285,62.336201,85.467201,85.715897,86.5103,87.019897,88.598701,88.848999,89.010803,97.424797,97.4991,97.4991,97.554604,99.037201,99.647598,99.7314,99.799103,100
6,d_45,51.326599,51.8041,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.810699,51.860699,51.868,51.868,51.868,51.868,51.868,51.868,51.868,51.868,52.167198,52.167198,52.4571,52.4571,52.4571,52.592899,52.592899,52.592899,52.6026,52.6026,52.6819,52.6819,52.6819,52.746399,54.473999,54.946301,55.526199,55.648701,59.124802,86.745598,86.9272,87.716003,88.097702,89.5532,89.762901,89.896103,97.948898,98.030602,98.030602,98.054199,99.257401,99.740097,99.797096,99.849297,100
0,d_46,1.3085999,2.9182,3.043,3.0826001,3.2419,3.2484,3.4463,3.4463,3.4463,3.4463,3.4463,3.4463,3.4463,3.4463,3.4463,3.4463,4.0439,4.0893998,4.1013999,4.1013999,4.1013999,4.1013999,4.7112002,4.7112002,4.7112002,4.8242998,4.8298001,5.0187998,5.0187998,5.052,5.1547999,5.2909999,5.6332002,7.4021001,7.6574001,9.4738998,11.5033,11.5532,11.5532,11.5532,11.5532,11.5532,11.5532,11.5592,11.7192,96.1595,96.164803,97.420502,97.515999,97.515999,97.5205,98.055702,98.699402,98.707901,98.7285,99.097198,99.3703,99.546898,99.786598,100
1,d_46,1.3738,2.3817,2.4388001,2.4484999,2.5050001,2.5050001,2.5994999,2.5994999,2.5994999,2.5994999,2.5994999,2.5994999,2.5994999,2.5994999,2.5994999,2.5994999,2.9988999,3.0251,3.0251,3.0251,3.0251,3.0251,3.3824999,3.3824999,3.3824999,3.4082,3.4082,3.4433,3.4433,3.4433,3.4928,3.5778,3.8539,5.4120998,5.5865998,6.9913998,8.8380003,8.8550997,8.8550997,8.8666,8.8720999,8.8828001,8.8828001,8.9169998,9.1379995,96.171501,96.182701,97.887901,98.049103,98.060699,98.060699,98.718399,99.167099,99.167099,99.167099,99.429703,99.5485,99.646797,99.838097,100
2,d_46,1.0263,2.4453001,2.5234001,2.5537,2.72,2.72,2.8989,2.8989,2.8989,2.8989,2.8989,2.8989,2.8989,2.8989,2.8989,2.8989,3.4184999,3.4533999,3.4533999,3.4533999,3.4533999,3.4533999,3.9572999,3.9572999,3.9572999,4.0107002,4.0107002,4.1157999,4.1157999,4.1261001,4.1643,4.244,4.5963001,6.3105998,6.5065999,8.1624002,10.3759,10.4079,10.4079,10.4079,10.4409,10.4409,10.4409,10.4513,10.6021,96.238899,96.238899,97.695198,97.816002,97.816002,97.816002,98.278603,98.818901,98.818901,98.824501,99.144897,99.367897,99.5336,99.786598,100
3,d_46,1.0783,2.2973001,2.3578,2.3763001,2.5023,2.5023,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,3.0757,3.1025,3.1084001,3.1084001,3.1084001,3.1084001,3.5534,3.5534,3.5534,3.5864999,3.5864999,3.6812,3.6812,3.6812,3.7375,3.8,4.1059999,5.7556,5.9348998,7.4821,9.6611996,9.6801004,9.6801004,9.6801004,9.6801004,9.6801004,9.6801004,9.6935997,9.8276997,96.3731,96.3731,97.834396,97.975098,97.982399,97.988899,98.4981,99.0224,99.0224,99.0224,99.302399,99.480598,99.616096,99.814102,100
4,d_46,1.0066,2.2920001,2.411,2.4505999,2.6085,2.6210001,2.7911,2.7911,2.7911,2.7911,2.7911,2.7911,2.7911,2.7911,2.7911,2.7911,3.2918,3.3097,3.3097,3.3097,3.3097,3.3097,3.7983999,3.7983999,3.7983999,3.8750999,3.8750999,3.9911001,3.9911001,3.9911001,4.0541,4.164,4.4833999,6.1767001,6.3751001,7.9294,10.1067,10.1247,10.1247,10.1247,10.1302,10.1302,10.1302,10.138,10.2621,96.364502,96.364502,97.696297,97.815498,97.815498,97.815498,98.255402,98.774803,98.774803,98.799896,99.175003,99.380203,99.528702,99.802101,100
5,d_46,1.0933,2.3505001,2.4188001,2.4428,2.5664999,2.5664999,2.6844001,2.6844001,2.6844001,2.6844001,2.6844001,2.6844001,2.6844001,2.6844001,2.6844001,2.6844001,3.1459,3.1698999,3.1698999,3.1698999,3.1698999,3.1698999,3.6349001,3.6349001,3.6349001,3.6781001,3.6845,3.7907,3.7907,3.7907,3.8408999,3.9409001,4.2070999,5.836,6.026,7.5725002,9.7110004,9.7327003,9.7327003,9.7327003,9.7496004,9.7496004,9.7496004,9.7496004,9.8705997,96.421402,96.421402,97.905098,98.035301,98.035301,98.035301,98.530502,99.029297,99.029297,99.0345,99.289299,99.464996,99.596298,99.788002,100
6,d_46,1.1671,2.4432001,2.5067,2.5293,2.6707001,2.6756999,2.8017001,2.8017001,2.8017001,2.8017001,2.8017001,2.8017001,2.8017001,2.8017001,2.8017001,2.8017001,3.326,3.3511,3.3763001,3.3763001,3.3763001,3.3763001,3.8669,3.8669,3.8669,3.9310999,3.9310999,4.0285001,4.0285001,4.0285001,4.0854998,4.1954002,4.5334001,6.6167998,6.8383999,8.6739998,11.19,11.2405,11.2405,11.2405,11.2462,11.2519,11.2519,11.273,11.4334,95.914497,95.934998,97.486702,97.662498,97.667198,97.677498,98.280899,98.838303,98.838303,98.843399,99.158096,99.325996,99.484596,99.763603,100
0,d_47,5.8863001,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,5.9724998,6.0065999,6.0065999,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,6.0359001,17.2948,18.7397,18.7726,91.369202,91.425102,91.507797,98.213799,99.579803,99.7733,99.7733,99.7733,99.7733,99.952202,100,100,100,100
1,d_47,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,6.2143998,18.083401,19.6138,19.6138,90.045403,90.063004,90.139999,98.277397,99.679001,99.880699,99.880699,99.880699,99.880699,100,100,100,100,100
2,d_47,5.4015002,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4502001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,5.4632001,17.0868,18.5907,18.5907,90.985603,90.985603,91.056396,98.409599,99.715698,99.881798,99.881798,99.881798,99.881798,100,100,100,100,100
3,d_47,5.6949,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7567,5.7768002,5.7768002,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,5.7932,18.000401,19.609301,19.6863,90.318398,90.414101,90.5215,98.114098,99.605698,99.833,99.833,99.833,99.833,99.967003,100,100,100,100
4,d_47,5.7902999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8106999,5.8274002,5.8274002,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,5.8459001,17.845699,19.4065,19.5257,90.366798,90.470901,90.557198,98.212997,99.633003,99.850197,99.850197,99.850197,99.850197,99.982399,100,100,100,100
5,d_47,7.3709998,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4313002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,7.4468002,19.1052,20.695,20.7087,89.652901,89.725502,89.851501,98.047897,99.5438,99.774498,99.774498,99.774498,99.774498,99.953102,100,100,100,100
6,d_47,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0423999,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,7.0566001,18.677099,20.328199,20.328199,90.3564,90.3722,90.498901,98.179901,99.620903,99.832199,99.832199,99.832199,99.832199,99.984001,100,100,100,100
0,d_48,3.5423999,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6070001,3.6434,3.6434,3.6738,3.6738,3.6738,3.6738,3.6738,3.6738,3.6868,3.6868,3.7553,3.7553,3.7553,3.7553,3.7553,3.763,3.7781999,3.7781999,3.7866001,4.2988,5.842,5.8771,93.058403,94.3172,94.330803,96.920799,99.150597,99.150597,99.150597,99.150597,99.310997,99.3713,99.764397,99.764397,100
1,d_48,3.7776999,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7843001,3.7918,3.7918,3.7993,3.7993,3.7993,3.7993,3.7993,3.7993,3.7993,3.7993,3.8559,3.8559,3.8559,3.8559,3.8965001,3.8965001,3.9226,3.9226,3.9786,4.5162001,6.2564998,6.2880001,92.997002,94.355202,94.4216,96.953201,99.3237,99.3237,99.3237,99.3237,99.442398,99.501099,99.8284,99.8386,100
2,d_48,3.0939,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.112,3.1192999,3.1192999,3.1269,3.1269,3.1269,3.1269,3.1269,3.1269,3.1269,3.1269,3.1522999,3.1522999,3.1522999,3.1522999,3.1602001,3.1602001,3.1668,3.1668,3.1887,3.6637001,5.3769002,5.4057999,93.543503,94.704498,94.767197,97.169899,99.1866,99.1866,99.1866,99.1866,99.306602,99.358704,99.832901,99.853996,100
3,d_48,3.1277001,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.1461999,3.1461999,3.1647,3.1647,3.1647,3.1647,3.1647,3.1647,3.1647,3.1647,3.2288001,3.2288001,3.2288001,3.2288001,3.2288001,3.2288001,3.2375,3.2375,3.2516,3.6867001,5.6420999,5.651,93.280998,94.538902,94.608398,97.101997,99.190903,99.190903,99.190903,99.190903,99.291298,99.332001,99.833603,99.833603,100
4,d_48,3.3594999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.3752999,3.4024999,3.4024999,3.4428,3.4428,3.4428,3.4428,3.4428,3.4428,3.467,3.467,3.5129001,3.5129001,3.5129001,3.5129001,3.5195,3.5195,3.5272999,3.5272999,3.5365,3.9477999,6.4506998,6.4752998,93.3274,94.559097,94.616203,97.034599,99.158699,99.158699,99.158699,99.158699,99.328499,99.389099,99.773804,99.798798,100
5,d_48,3.9995,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0534,4.0682998,4.0682998,4.0892,4.0892,4.0892,4.0892,4.0892,4.0892,4.1033001,4.1033001,4.1766,4.1766,4.1766,4.1766,4.1835999,4.1901002,4.198,4.198,4.198,4.6750998,6.6652999,6.7021999,92.601303,94.019302,94.087502,96.5457,99.091499,99.091499,99.091499,99.091499,99.243896,99.303497,99.725304,99.758797,100
